brand,model,description,price,exposition_days_count,images_count,label
Panasonic,TH-37EL8,"Большой телевизор, в отличном состоянии как внешне так и технически.",10000.0,147,19,excellent
AKAI,LEA-22A08W,"Продам телевизор, использовался, как монитор. Есть крепеж на стену. Нет пульта.",3000.0,67,30,no_data
Xiaomi,Mi TV 4S 55,"Продам НА ЗАПЧАСТИ ,или под восстановление ,телевизор xiaomi 4S 55 дюймов , в правом верхнем углу повреждена матрица , на фото видно , телевизор включается , всё работает.",5000.0,175,19,bad
Philips,42PF9641D,Телевизор б/у на запчасти,1300.0,123,9,bad
Philips,32PFT4309,Телевизор б/у на запчасти,2000.0,105,21,bad
BBK,LED2278F,Телевизор б/у на запчасти,1000.0,13,29,bad
Sunwind,SUN-LED32B11,Телевизор б/у на запчасти,1000.0,83,19,bad
Samsung,CS-21B860,Телевизор б/у на запчасти,5500.0,77,2,bad
Polar,107LTV1101,Нужна замена матрицы на запчасти,3000.0,38,10,bad
Samsung,UE49NU7100U,В рабочем состоянии. Вче вопросы по телефону,30000.0,104,4,good
LG,42PC1RV-ZJ,"Телевизор в отличном состоянии, всё работает, есть разъём hdmi.
Причина продажи - переезд.",6000.0,123,27,excellent
Xiaomi,L32M5-5ARU,"Ударили экран, все остальное целое.
ОС: android;
Диагональ: 80 см.",3500.0,172,25,bad
Rolsen,C1460,Цветной телевизор с пультом. Рабочий!!! В ремонте ни разу не был!,900.0,174,5,good
Samsung,UE48H6200,"Продаю телевизор
Сколов, трещин и прочих повреждений нет
Не вскрывался/в ремонте не бывал
Продаю по причине перехода на более новую модель",25000.0,41,22,good
DEXP,U50E7000E,Идеально работает! В использование 1г. Все в наличий коробка и пульт. 4к. 60 гц 50-127см,20000.0,126,19,excellent
LG,32LJ600U,"Продаю свой телевизор
Стоял долгое время в шкафу из-за ненадобности 
От него нет ни провода питания
Ни пульта
Ни коробки
По поводу его работы в данный момент без понятия(как оказалось битая матрица,все остальное у него целое)
Могу на запчасти продать
Кому интересно,можете приехать со своим проводом и проверить,и если все понравится,забрать его",1000.0,40,5,bad
Samsung,UE32J4000AU,SAMSUNG диагональ 32.Без дефектов продается в связи с заменой.Торг!,11000.0,64,13,good
Samsung,UE32N4510AU,Разбитый экран.,2500.0,76,1,bad
Sony,KV-29XL70K,"Телевизор в рабочем состоянии, самовывоз",700.0,1,17,good
Rolsen,RL-42B01F,"В связи с продажей квартиры, продам исправный телевизор диагональ 42.",9000.0,6,21,good
Sony,KV-14LT1,Продаю телевизор б/у,500.0,134,10,no_data
LG,42LV3400,"42"". Тв рабочий, проблема с белым цветом половины экрана. (Темнее). Как монитор или тв для гаража/дачи самое то.",3000.0,6,28,satisfactory
Panasonic,TX-21FG20TS,"Телевизор Panasonic TX-21FG20T, в хорошем состоянии, рабочий. Есть пульт",2000.0,101,29,good
LG,NanoCell 65SK8500,Разбита матрица. Целиком или по запчастям. Отправка по РФ. Наличие отдельных модулей и цену уточняйте,2000.0,138,17,bad
Philips,32PFL3118T,"Телевизор отлично работает! Разрешение FULL HD. Картинка четкая и живая. Никаких проблем у телевизора нет, засветов нет, все отлично работает . Смарт тв нет. Частота обновления 100 Гц. Led экран.",8500.0,87,30,excellent
Samsung,UE40ES6857,Телевизор Samsung 40 дюймов. Смарт ТВ. Wi-Fi. 3-D. Хорошее состояние. Осмотр Дмитровское шоссе 21 км от МКАД. НЕ АНДРОЙД!!!!,10000.0,34,23,good
Samsung,UE32H4000AK,"Полностью рабочий телевизор
Нет подставки и пульта",10000.0,103,19,good
