seller_id;quantity;date
476;12;2021-06-25
301;20;2021-06-05
258;11;2021-06-10
175;12;2021-06-08
357;21;2021-06-20
140;9;2021-06-10
127;17;2021-06-20
474;15;2021-06-05
415;6;2021-06-11
359;7;2021-06-17
210;24;2021-06-16
9;8;2021-06-14
318;22;2021-06-20
313;17;2021-06-12
331;17;2021-06-01
105;58;2021-06-23
496;16;2021-06-04
47;16;2021-06-06
85;21;2021-06-26
156;18;2021-06-18
27;19;2021-06-25
164;8;2021-06-04
61;10;2021-06-19
325;23;2021-06-05
177;5;2021-06-28
412;14;2021-06-11
214;16;2021-06-21
480;10;2021-06-12
316;22;2021-06-12
460;15;2021-06-24
242;8;2021-06-05
145;82;2021-06-14
493;12;2021-06-20
306;12;2021-06-09
230;34;2021-06-23
378;10;2021-06-19
8;6;2021-06-18
455;11;2021-06-17
328;5;2021-06-04
485;22;2021-06-28
262;22;2021-06-16
245;21;2021-06-13
124;8;2021-06-21
34;112;2021-06-23
97;49;2021-06-23
157;16;2021-06-28
251;3;2021-06-06
119;83;2021-06-13
160;23;2021-06-22
137;14;2021-06-01
69;87;2021-06-24
260;17;2021-06-04
463;6;2021-06-14
474;11;2021-06-10
212;6;2021-06-19
458;18;2021-06-05
315;12;2021-06-11
159;15;2021-06-02
308;6;2021-06-25
237;21;2021-06-06
52;16;2021-06-09
127;23;2021-06-19
326;26;2021-06-05
25;12;2021-06-18
385;15;2021-06-05
178;12;2021-06-22
262;34;2021-06-23
429;38;2021-06-14
401;41;2021-06-17
482;32;2021-06-01
37;18;2021-06-26
23;14;2021-06-22
377;8;2021-06-10
7;31;2021-06-18
414;26;2021-06-13
206;12;2021-06-15
414;19;2021-06-15
24;19;2021-06-06
359;30;2021-06-14
376;22;2021-06-21
395;31;2021-06-03
105;52;2021-06-13
250;15;2021-06-07
225;21;2021-06-02
85;26;2021-06-16
6;13;2021-06-25
96;11;2021-06-07
250;32;2021-06-16
390;10;2021-06-21
0;37;2021-06-04
115;20;2021-06-19
329;24;2021-06-01
344;31;2021-06-03
12;20;2021-06-07
73;14;2021-06-08
342;36;2021-06-10
58;40;2021-06-14
466;17;2021-06-24
165;15;2021-06-26
115;14;2021-06-20
335;4;2021-06-22
301;6;2021-06-02
403;33;2021-06-23
85;16;2021-06-09
196;80;2021-06-14
293;28;2021-06-04
29;22;2021-06-19
39;12;2021-06-19
172;26;2021-06-11
93;6;2021-06-07
56;24;2021-06-25
212;30;2021-06-06
482;21;2021-06-02
165;26;2021-06-12
145;21;2021-06-07
158;56;2021-06-14
342;3;2021-06-04
84;13;2021-06-01
12;18;2021-06-09
60;14;2021-06-08
200;19;2021-06-07
306;7;2021-06-05
261;29;2021-06-12
472;12;2021-06-21
80;43;2021-06-23
302;20;2021-06-21
323;6;2021-06-19
147;38;2021-06-12
430;11;2021-06-01
363;8;2021-06-11
14;10;2021-06-01
88;26;2021-06-01
324;32;2021-06-14
81;21;2021-06-25
38;13;2021-06-01
144;18;2021-06-25
395;17;2021-06-22
87;17;2021-06-22
431;2;2021-06-20
186;10;2021-06-02
170;24;2021-06-17
355;14;2021-06-28
108;27;2021-06-19
276;7;2021-06-23
271;15;2021-06-26
334;23;2021-06-23
317;15;2021-06-22
459;6;2021-06-12
290;44;2021-06-14
385;30;2021-06-11
257;13;2021-06-10
244;10;2021-06-28
336;14;2021-06-03
70;19;2021-06-06
171;15;2021-06-03
260;14;2021-06-26
250;26;2021-06-21
273;11;2021-06-17
15;136;2021-06-23
296;6;2021-06-08
204;14;2021-06-08
185;9;2021-06-06
64;13;2021-06-16
303;14;2021-06-21
288;5;2021-06-25
293;17;2021-06-23
14;8;2021-06-21
146;11;2021-06-02
147;10;2021-06-17
380;19;2021-06-11
114;7;2021-06-17
367;18;2021-06-10
84;17;2021-06-28
361;23;2021-06-13
269;17;2021-06-25
449;46;2021-06-14
220;11;2021-06-12
455;6;2021-06-26
87;16;2021-06-03
18;18;2021-06-06
224;4;2021-06-01
286;45;2021-06-13
485;10;2021-06-06
37;16;2021-06-16
81;9;2021-06-08
44;17;2021-06-26
202;6;2021-06-21
449;7;2021-06-10
209;75;2021-06-14
414;36;2021-06-24
449;14;2021-06-05
68;10;2021-06-26
135;22;2021-06-12
471;8;2021-06-03
275;32;2021-06-15
316;11;2021-06-22
241;24;2021-06-21
193;27;2021-06-21
242;11;2021-06-11
33;26;2021-06-20
78;20;2021-06-16
266;25;2021-06-24
348;10;2021-06-08
60;13;2021-06-21
178;23;2021-06-11
187;24;2021-06-19
276;20;2021-06-08
251;10;2021-06-15
307;43;2021-06-24
239;21;2021-06-09
373;18;2021-06-06
16;158;2021-06-13
43;15;2021-06-20
416;12;2021-06-15
172;15;2021-06-10
110;4;2021-06-17
30;17;2021-06-20
333;17;2021-06-13
238;46;2021-06-24
142;16;2021-06-11
21;18;2021-06-09
112;9;2021-06-01
445;12;2021-06-23
342;27;2021-06-23
95;3;2021-06-01
147;9;2021-06-06
382;30;2021-06-13
197;13;2021-06-09
11;11;2021-06-11
444;26;2021-06-23
13;21;2021-06-09
196;18;2021-06-07
254;49;2021-06-23
471;17;2021-06-23
270;25;2021-06-22
72;6;2021-06-10
456;32;2021-06-15
163;59;2021-06-24
156;29;2021-06-24
199;5;2021-06-09
292;22;2021-06-23
352;27;2021-06-28
348;15;2021-06-06
373;17;2021-06-21
464;9;2021-06-07
487;7;2021-06-10
29;48;2021-06-23
122;78;2021-06-14
370;20;2021-06-22
435;13;2021-06-13
449;24;2021-06-15
385;22;2021-06-13
161;10;2021-06-01
291;11;2021-06-22
387;28;2021-06-15
368;15;2021-06-21
325;16;2021-06-15
261;18;2021-06-24
157;18;2021-06-27
250;13;2021-06-22
219;9;2021-06-10
228;9;2021-06-10
24;35;2021-06-03
475;12;2021-06-13
66;9;2021-06-26
138;11;2021-06-28
376;25;2021-06-05
142;9;2021-06-22
490;11;2021-06-16
289;27;2021-06-23
110;15;2021-06-15
230;31;2021-06-24
104;48;2021-06-14
120;13;2021-06-07
248;9;2021-06-21
291;22;2021-06-21
290;22;2021-06-10
67;24;2021-06-27
75;8;2021-06-11
189;11;2021-06-16
294;11;2021-06-01
464;18;2021-06-15
82;8;2021-06-11
405;10;2021-06-03
142;19;2021-06-19
247;22;2021-06-11
400;22;2021-06-11
416;14;2021-06-04
391;11;2021-06-19
86;17;2021-06-06
339;13;2021-06-28
230;10;2021-06-04
279;17;2021-06-22
139;16;2021-06-17
342;13;2021-06-12
140;12;2021-06-01
33;18;2021-06-17
281;7;2021-06-25
157;16;2021-06-10
288;9;2021-06-11
173;5;2021-06-08
276;14;2021-06-25
430;13;2021-06-09
207;51;2021-06-23
303;13;2021-06-06
55;7;2021-06-01
158;16;2021-06-11
276;16;2021-06-02
130;22;2021-06-08
68;15;2021-06-22
57;31;2021-06-26
5;22;2021-06-27
268;18;2021-06-06
183;20;2021-06-13
248;24;2021-06-02
327;30;2021-06-02
87;36;2021-06-26
288;16;2021-06-26
4;11;2021-06-15
159;30;2021-06-23
170;63;2021-06-14
230;14;2021-06-03
487;10;2021-06-13
215;50;2021-06-13
310;18;2021-06-01
257;14;2021-06-04
472;8;2021-06-13
69;16;2021-06-20
62;5;2021-06-20
89;11;2021-06-01
202;54;2021-06-13
179;19;2021-06-09
282;16;2021-06-20
414;12;2021-06-21
478;9;2021-06-16
214;14;2021-06-28
138;9;2021-06-26
269;18;2021-06-11
376;12;2021-06-06
467;24;2021-06-13
12;36;2021-06-27
302;22;2021-06-23
100;42;2021-06-14
157;36;2021-06-23
72;13;2021-06-07
138;10;2021-06-06
70;6;2021-06-17
331;16;2021-06-13
36;12;2021-06-28
435;11;2021-06-16
66;2;2021-06-05
304;15;2021-06-15
177;14;2021-06-16
129;59;2021-06-23
9;25;2021-06-01
213;7;2021-06-10
398;13;2021-06-03
30;17;2021-06-27
231;5;2021-06-20
335;13;2021-06-20
40;33;2021-06-25
191;20;2021-06-23
0;26;2021-06-27
322;15;2021-06-17
7;20;2021-06-03
373;18;2021-06-18
328;18;2021-06-17
452;7;2021-06-05
325;16;2021-06-06
38;27;2021-06-03
6;21;2021-06-21
135;37;2021-06-24
419;19;2021-06-10
440;18;2021-06-09
114;21;2021-06-05
261;25;2021-06-21
450;10;2021-06-20
312;27;2021-06-23
392;16;2021-06-15
475;12;2021-06-01
19;12;2021-06-18
237;16;2021-06-26
213;27;2021-06-17
195;21;2021-06-10
259;5;2021-06-22
258;12;2021-06-26
53;129;2021-06-24
430;17;2021-06-23
364;47;2021-06-24
190;13;2021-06-20
276;12;2021-06-04
340;28;2021-06-23
245;24;2021-06-18
82;15;2021-06-19
312;8;2021-06-03
145;6;2021-06-03
273;14;2021-06-12
206;8;2021-06-20
22;15;2021-06-07
450;18;2021-06-09
220;14;2021-06-26
285;33;2021-06-14
54;17;2021-06-11
70;14;2021-06-11
396;12;2021-06-26
37;26;2021-06-09
407;8;2021-06-06
131;20;2021-06-15
124;13;2021-06-16
292;35;2021-06-21
380;26;2021-06-01
437;15;2021-06-12
417;6;2021-06-28
163;14;2021-06-21
102;20;2021-06-04
163;25;2021-06-12
301;13;2021-06-22
469;15;2021-06-12
226;11;2021-06-06
15;19;2021-06-06
133;13;2021-06-09
331;22;2021-06-19
19;19;2021-06-20
329;29;2021-06-13
351;7;2021-06-20
224;46;2021-06-13
8;12;2021-06-02
255;21;2021-06-03
17;13;2021-06-17
442;28;2021-06-02
39;20;2021-06-11
29;26;2021-06-17
228;17;2021-06-08
83;12;2021-06-21
153;11;2021-06-05
426;23;2021-06-21
118;19;2021-06-22
254;26;2021-06-25
158;5;2021-06-02
319;15;2021-06-28
393;9;2021-06-19
460;29;2021-06-06
433;17;2021-06-20
425;15;2021-06-15
98;10;2021-06-19
337;11;2021-06-21
2;11;2021-06-28
346;25;2021-06-17
296;12;2021-06-11
307;2;2021-06-27
380;19;2021-06-06
238;19;2021-06-09
480;18;2021-06-08
461;23;2021-06-21
476;44;2021-06-14
290;15;2021-06-21
163;17;2021-06-17
497;16;2021-06-28
291;50;2021-06-13
6;18;2021-06-01
270;35;2021-06-24
179;15;2021-06-08
141;25;2021-06-20
111;84;2021-06-13
394;13;2021-06-04
8;8;2021-06-21
196;14;2021-06-02
69;104;2021-06-14
464;10;2021-06-17
424;11;2021-06-04
354;18;2021-06-17
252;15;2021-06-12
34;23;2021-06-28
66;11;2021-06-06
122;3;2021-06-10
399;20;2021-06-08
443;10;2021-06-12
329;56;2021-06-24
167;7;2021-06-07
260;10;2021-06-16
223;6;2021-06-04
277;16;2021-06-26
218;22;2021-06-26
68;13;2021-06-04
226;15;2021-06-07
247;19;2021-06-12
101;14;2021-06-27
285;22;2021-06-17
159;9;2021-06-21
223;11;2021-06-08
112;9;2021-06-18
160;16;2021-06-01
69;21;2021-06-15
31;14;2021-06-09
214;12;2021-06-09
385;14;2021-06-21
169;28;2021-06-12
162;30;2021-06-23
4;128;2021-06-23
472;15;2021-06-06
332;19;2021-06-19
86;10;2021-06-11
365;16;2021-06-11
180;60;2021-06-24
1;19;2021-06-10
18;14;2021-06-28
286;14;2021-06-25
68;21;2021-06-08
378;26;2021-06-02
172;13;2021-06-23
432;12;2021-06-11
437;20;2021-06-05
77;24;2021-06-18
72;17;2021-06-08
478;16;2021-06-06
18;15;2021-06-26
392;10;2021-06-12
67;36;2021-06-12
302;14;2021-06-17
255;31;2021-06-10
222;28;2021-06-23
208;56;2021-06-23
204;19;2021-06-06
274;18;2021-06-15
228;11;2021-06-11
52;17;2021-06-16
477;8;2021-06-18
278;25;2021-06-21
307;7;2021-06-09
218;23;2021-06-12
209;8;2021-06-19
432;13;2021-06-18
181;12;2021-06-21
108;3;2021-06-10
3;13;2021-06-08
313;8;2021-06-07
207;4;2021-06-03
144;19;2021-06-18
20;9;2021-06-03
353;9;2021-06-15
71;21;2021-06-08
333;12;2021-06-22
196;10;2021-06-27
60;14;2021-06-02
136;16;2021-06-26
0;24;2021-06-28
178;15;2021-06-16
172;8;2021-06-25
67;9;2021-06-28
380;8;2021-06-12
39;20;2021-06-17
25;113;2021-06-13
159;17;2021-06-07
132;15;2021-06-26
100;20;2021-06-21
78;99;2021-06-13
27;6;2021-06-05
284;16;2021-06-20
156;71;2021-06-13
28;117;2021-06-13
464;25;2021-06-14
291;22;2021-06-09
482;12;2021-06-16
100;16;2021-06-06
310;28;2021-06-15
66;44;2021-06-23
60;11;2021-06-19
465;14;2021-06-28
39;17;2021-06-28
322;19;2021-06-13
44;14;2021-06-06
452;26;2021-06-24
359;13;2021-06-15
84;102;2021-06-24
163;23;2021-06-23
141;6;2021-06-07
265;16;2021-06-09
103;33;2021-06-09
407;6;2021-06-18
287;10;2021-06-06
444;12;2021-06-01
188;9;2021-06-17
412;19;2021-06-18
11;5;2021-06-02
346;31;2021-06-24
481;22;2021-06-24
127;16;2021-06-16
477;13;2021-06-03
382;14;2021-06-18
352;39;2021-06-24
54;8;2021-06-26
274;23;2021-06-19
251;7;2021-06-05
117;23;2021-06-17
294;15;2021-06-26
225;8;2021-06-05
59;23;2021-06-26
303;37;2021-06-14
485;18;2021-06-15
58;17;2021-06-06
179;24;2021-06-23
20;23;2021-06-06
341;19;2021-06-17
471;9;2021-06-10
307;12;2021-06-02
126;7;2021-06-07
111;24;2021-06-05
466;18;2021-06-25
86;22;2021-06-03
328;17;2021-06-23
268;18;2021-06-16
194;48;2021-06-24
289;6;2021-06-07
297;6;2021-06-12
406;14;2021-06-20
213;31;2021-06-24
343;22;2021-06-25
114;10;2021-06-28
92;7;2021-06-27
84;68;2021-06-23
135;16;2021-06-19
117;14;2021-06-26
283;20;2021-06-04
261;8;2021-06-10
134;10;2021-06-20
220;17;2021-06-15
345;14;2021-06-01
371;28;2021-06-01
415;23;2021-06-02
153;8;2021-06-17
196;22;2021-06-28
212;24;2021-06-18
274;8;2021-06-11
364;28;2021-06-13
101;19;2021-06-11
26;17;2021-06-10
359;8;2021-06-21
260;15;2021-06-18
309;9;2021-06-17
430;20;2021-06-07
117;4;2021-06-07
219;52;2021-06-23
312;17;2021-06-08
406;31;2021-06-13
269;19;2021-06-23
483;21;2021-06-24
195;11;2021-06-08
348;13;2021-06-05
219;19;2021-06-05
200;18;2021-06-13
209;10;2021-06-21
234;11;2021-06-18
22;19;2021-06-02
162;22;2021-06-07
113;84;2021-06-24
95;32;2021-06-14
208;20;2021-06-20
327;24;2021-06-06
165;72;2021-06-13
25;18;2021-06-10
393;22;2021-06-18
461;7;2021-06-22
328;9;2021-06-03
47;42;2021-06-14
92;39;2021-06-23
133;5;2021-06-08
182;19;2021-06-15
464;35;2021-06-23
378;12;2021-06-22
102;8;2021-06-11
379;10;2021-06-18
10;21;2021-06-18
255;23;2021-06-22
293;12;2021-06-06
431;27;2021-06-12
258;26;2021-06-12
295;33;2021-06-17
30;18;2021-06-19
463;26;2021-06-01
5;238;2021-06-13
292;19;2021-06-17
3;77;2021-06-14
35;23;2021-06-02
213;24;2021-06-18
26;142;2021-06-13
54;11;2021-06-01
228;8;2021-06-09
231;13;2021-06-28
131;17;2021-06-08
6;22;2021-06-07
118;4;2021-06-02
136;22;2021-06-19
449;11;2021-06-25
422;29;2021-06-24
251;13;2021-06-20
262;25;2021-06-09
380;23;2021-06-19
297;15;2021-06-04
86;12;2021-06-19
351;10;2021-06-23
140;10;2021-06-21
424;20;2021-06-23
68;7;2021-06-27
320;15;2021-06-08
368;35;2021-06-16
121;25;2021-06-25
212;10;2021-06-07
100;27;2021-06-22
484;14;2021-06-23
164;15;2021-06-28
395;12;2021-06-25
169;13;2021-06-02
296;9;2021-06-02
433;16;2021-06-12
233;16;2021-06-26
416;19;2021-06-26
13;19;2021-06-12
73;16;2021-06-01
154;20;2021-06-26
469;6;2021-06-25
390;22;2021-06-23
5;9;2021-06-01
456;20;2021-06-24
313;21;2021-06-26
276;21;2021-06-06
260;7;2021-06-21
449;7;2021-06-16
23;12;2021-06-25
420;14;2021-06-21
48;16;2021-06-15
37;9;2021-06-01
166;14;2021-06-11
272;52;2021-06-14
122;20;2021-06-16
366;10;2021-06-09
33;19;2021-06-25
416;19;2021-06-19
76;5;2021-06-01
29;8;2021-06-25
235;10;2021-06-22
134;28;2021-06-22
482;30;2021-06-23
240;21;2021-06-10
32;8;2021-06-18
15;12;2021-06-18
442;22;2021-06-13
173;26;2021-06-04
378;8;2021-06-05
295;14;2021-06-25
416;22;2021-06-18
234;14;2021-06-09
219;24;2021-06-27
218;19;2021-06-10
485;14;2021-06-21
186;21;2021-06-16
219;11;2021-06-02
414;15;2021-06-18
26;20;2021-06-25
126;30;2021-06-11
33;46;2021-06-23
346;12;2021-06-20
428;15;2021-06-10
382;37;2021-06-17
183;29;2021-06-27
412;14;2021-06-21
130;31;2021-06-12
120;18;2021-06-06
90;19;2021-06-17
164;12;2021-06-05
148;19;2021-06-13
371;7;2021-06-23
355;13;2021-06-18
7;14;2021-06-26
363;6;2021-06-06
319;17;2021-06-16
110;9;2021-06-07
431;14;2021-06-17
487;19;2021-06-16
205;22;2021-06-07
159;88;2021-06-24
135;19;2021-06-08
265;10;2021-06-19
104;10;2021-06-16
286;8;2021-06-20
228;9;2021-06-04
184;11;2021-06-19
125;25;2021-06-19
328;4;2021-06-25
293;27;2021-06-10
477;8;2021-06-16
53;85;2021-06-14
378;17;2021-06-27
468;5;2021-06-22
93;18;2021-06-03
365;50;2021-06-24
145;42;2021-06-24
447;27;2021-06-22
133;9;2021-06-27
481;16;2021-06-26
192;20;2021-06-25
72;16;2021-06-02
447;28;2021-06-24
280;23;2021-06-23
414;8;2021-06-06
167;16;2021-06-12
278;17;2021-06-23
68;14;2021-06-19
319;15;2021-06-09
359;24;2021-06-25
233;23;2021-06-16
61;20;2021-06-26
61;24;2021-06-03
413;15;2021-06-21
406;33;2021-06-24
37;20;2021-06-18
126;19;2021-06-06
21;11;2021-06-25
485;11;2021-06-05
199;23;2021-06-07
30;14;2021-06-15
146;15;2021-06-27
75;23;2021-06-28
153;18;2021-06-12
312;31;2021-06-09
482;7;2021-06-26
308;13;2021-06-27
164;14;2021-06-07
346;11;2021-06-28
316;36;2021-06-09
427;24;2021-06-24
320;17;2021-06-28
81;67;2021-06-23
421;12;2021-06-21
398;6;2021-06-09
51;27;2021-06-16
402;6;2021-06-08
78;19;2021-06-25
422;32;2021-06-20
353;37;2021-06-13
432;8;2021-06-23
268;27;2021-06-15
35;7;2021-06-28
210;16;2021-06-22
70;10;2021-06-13
60;19;2021-06-28
447;20;2021-06-16
323;16;2021-06-20
418;19;2021-06-03
321;13;2021-06-11
356;14;2021-06-07
110;20;2021-06-06
81;10;2021-06-26
14;7;2021-06-05
212;24;2021-06-02
383;5;2021-06-06
161;13;2021-06-03
362;15;2021-06-04
436;23;2021-06-25
456;8;2021-06-13
476;15;2021-06-22
313;14;2021-06-21
31;11;2021-06-08
401;10;2021-06-22
435;40;2021-06-24
163;19;2021-06-27
417;12;2021-06-25
483;22;2021-06-03
453;10;2021-06-15
153;5;2021-06-20
10;36;2021-06-27
459;21;2021-06-11
477;23;2021-06-14
28;110;2021-06-14
260;16;2021-06-15
216;18;2021-06-28
298;13;2021-06-21
350;32;2021-06-22
322;16;2021-06-26
300;11;2021-06-26
302;43;2021-06-24
59;31;2021-06-27
26;42;2021-06-23
104;19;2021-06-22
292;35;2021-06-14
90;17;2021-06-07
43;117;2021-06-24
223;29;2021-06-13
404;23;2021-06-26
123;16;2021-06-10
234;15;2021-06-22
237;60;2021-06-14
107;11;2021-06-22
42;16;2021-06-27
203;14;2021-06-07
194;19;2021-06-20
379;10;2021-06-09
489;14;2021-06-27
188;7;2021-06-12
293;7;2021-06-16
487;21;2021-06-14
116;15;2021-06-28
301;24;2021-06-23
217;22;2021-06-20
301;14;2021-06-08
252;11;2021-06-21
318;10;2021-06-06
348;9;2021-06-09
0;22;2021-06-05
218;41;2021-06-24
465;20;2021-06-21
451;7;2021-06-25
341;20;2021-06-20
149;11;2021-06-19
160;19;2021-06-26
143;20;2021-06-28
350;15;2021-06-19
181;12;2021-06-07
460;13;2021-06-18
361;20;2021-06-28
285;30;2021-06-15
347;24;2021-06-23
322;33;2021-06-24
73;14;2021-06-03
65;12;2021-06-19
296;17;2021-06-22
440;45;2021-06-24
91;7;2021-06-11
440;15;2021-06-10
234;10;2021-06-28
54;14;2021-06-02
104;29;2021-06-28
402;47;2021-06-14
455;28;2021-06-16
230;11;2021-06-19
169;13;2021-06-18
420;21;2021-06-02
386;22;2021-06-19
140;8;2021-06-12
456;25;2021-06-14
44;28;2021-06-25
163;20;2021-06-26
8;12;2021-06-03
478;16;2021-06-25
256;22;2021-06-22
226;3;2021-06-05
474;20;2021-06-13
398;6;2021-06-17
59;9;2021-06-08
231;7;2021-06-19
475;12;2021-06-26
208;19;2021-06-26
92;12;2021-06-06
15;24;2021-06-17
91;11;2021-06-20
95;17;2021-06-19
179;15;2021-06-21
41;17;2021-06-26
191;13;2021-06-28
253;13;2021-06-17
322;21;2021-06-21
283;25;2021-06-11
408;18;2021-06-15
237;16;2021-06-27
181;30;2021-06-23
333;35;2021-06-14
115;9;2021-06-10
247;6;2021-06-03
109;9;2021-06-03
34;30;2021-06-12
4;15;2021-06-01
324;5;2021-06-12
250;11;2021-06-06
256;18;2021-06-11
44;54;2021-06-23
76;11;2021-06-10
481;4;2021-06-22
86;15;2021-06-07
284;11;2021-06-28
222;24;2021-06-04
109;22;2021-06-01
312;30;2021-06-01
176;18;2021-06-05
326;25;2021-06-06
398;9;2021-06-10
256;12;2021-06-09
323;13;2021-06-21
323;20;2021-06-09
207;22;2021-06-09
347;11;2021-06-11
374;14;2021-06-27
29;11;2021-06-16
101;18;2021-06-08
352;12;2021-06-19
279;11;2021-06-08
419;15;2021-06-09
67;16;2021-06-02
331;21;2021-06-03
306;16;2021-06-12
221;51;2021-06-13
25;18;2021-06-20
442;17;2021-06-21
124;25;2021-06-19
22;50;2021-06-25
164;26;2021-06-13
32;20;2021-06-19
298;12;2021-06-22
330;27;2021-06-15
169;27;2021-06-13
363;29;2021-06-02
258;29;2021-06-01
317;19;2021-06-26
436;28;2021-06-23
74;21;2021-06-26
290;16;2021-06-08
369;17;2021-06-09
48;13;2021-06-11
369;10;2021-06-11
306;13;2021-06-15
79;22;2021-06-07
437;10;2021-06-20
321;13;2021-06-01
310;23;2021-06-23
55;12;2021-06-04
345;24;2021-06-09
241;16;2021-06-16
304;8;2021-06-12
61;22;2021-06-05
35;33;2021-06-14
153;27;2021-06-21
211;21;2021-06-15
424;11;2021-06-11
351;35;2021-06-03
243;12;2021-06-01
205;9;2021-06-16
284;17;2021-06-15
17;14;2021-06-15
22;27;2021-06-11
234;21;2021-06-11
213;11;2021-06-15
70;22;2021-06-20
25;142;2021-06-23
266;22;2021-06-10
227;32;2021-06-14
408;17;2021-06-17
408;5;2021-06-28
212;25;2021-06-15
145;21;2021-06-02
483;19;2021-06-02
231;13;2021-06-03
211;9;2021-06-25
34;15;2021-06-20
86;11;2021-06-27
64;36;2021-06-28
245;12;2021-06-01
320;20;2021-06-26
401;18;2021-06-10
135;23;2021-06-15
385;7;2021-06-25
96;12;2021-06-25
142;18;2021-06-20
139;11;2021-06-21
321;27;2021-06-13
433;27;2021-06-14
127;11;2021-06-05
424;17;2021-06-21
149;11;2021-06-20
103;10;2021-06-22
119;64;2021-06-24
389;24;2021-06-07
130;13;2021-06-20
402;19;2021-06-26
43;132;2021-06-13
243;9;2021-06-19
189;29;2021-06-06
404;14;2021-06-10
416;23;2021-06-02
312;22;2021-06-18
228;15;2021-06-18
32;17;2021-06-22
203;13;2021-06-06
484;26;2021-06-19
203;14;2021-06-10
335;26;2021-06-16
72;27;2021-06-15
218;23;2021-06-13
41;37;2021-06-25
289;34;2021-06-12
123;30;2021-06-12
86;21;2021-06-16
230;15;2021-06-01
157;16;2021-06-20
153;24;2021-06-28
210;6;2021-06-05
317;21;2021-06-13
216;53;2021-06-24
278;31;2021-06-03
170;19;2021-06-23
37;26;2021-06-10
234;13;2021-06-27
353;26;2021-06-23
299;20;2021-06-01
454;10;2021-06-23
430;29;2021-06-24
111;6;2021-06-04
326;4;2021-06-26
407;10;2021-06-26
114;28;2021-06-12
276;9;2021-06-27
13;16;2021-06-01
155;81;2021-06-13
32;13;2021-06-20
260;56;2021-06-24
267;18;2021-06-21
66;8;2021-06-18
198;12;2021-06-10
21;31;2021-06-15
233;21;2021-06-23
286;29;2021-06-28
180;22;2021-06-07
485;7;2021-06-27
394;22;2021-06-26
246;11;2021-06-19
392;10;2021-06-22
446;16;2021-06-28
135;17;2021-06-04
8;17;2021-06-06
23;14;2021-06-21
234;14;2021-06-02
406;13;2021-06-21
376;15;2021-06-10
256;72;2021-06-14
113;11;2021-06-21
431;17;2021-06-03
395;4;2021-06-17
234;16;2021-06-21
211;28;2021-06-05
104;23;2021-06-26
198;19;2021-06-12
118;10;2021-06-25
97;21;2021-06-18
427;8;2021-06-03
83;23;2021-06-08
69;10;2021-06-04
292;11;2021-06-16
149;23;2021-06-10
146;10;2021-06-21
94;13;2021-06-08
